review_id,product_name,category,reviewer_id,rating,review_text,sentiment,is_fake,verified_purchase,helpful_votes,review_length,review_date,exclamation_count,capital_ratio
REV_03972,Sports - Bicycle,Sports,3459,3,Amazing product! Fast delivery and great customer service.,positive,0,1,5,8,2024-11-21,1,0.034482758620689655
REV_03973,Books - Cookbook,Books,3624,4,Best purchase I made this year. Quality is outstanding!,positive,0,1,49,9,2025-07-13,1,0.05454545454545454
REV_03974,Electronics - Laptop,Electronics,4509,5,Amazing product amazing quality amazing price amazing everything!!! Would recommend.,positive,1,1,2,10,2025-02-05,3,0.023809523809523808
REV_03975,Books - Fiction Novel,Books,3858,5,Love it! Exactly what I was looking for. Perfect! Nice packaging.,positive,0,1,16,11,2025-02-16,2,0.07692307692307693
REV_03976,Books - Biography,Books,5167,4,Love it! Exactly what I was looking for. Perfect!,positive,0,0,14,9,2025-07-28,2,0.08163265306122448
REV_03977,Electronics - Headphones,Electronics,4906,1,Does not work as advertised. Very frustrating purchase. Quick response.,negative,0,1,11,10,2025-02-24,0,0.04225352112676056
REV_03978,Home - Bed,Home,6395,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,0,7,2025-01-11,5,0.10416666666666667
REV_03979,Home - Vacuum,Home,9968,2,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,2,7,2025-02-19,4,0.09302325581395349
REV_03980,Sports - Yoga Mat,Sports,8435,4,Amazing product! Fast delivery and great customer service.,positive,0,1,29,8,2025-08-13,1,0.034482758620689655
REV_03981,Electronics - Tablet,Electronics,2698,1,Terrible! Horrible! Awful! Stay away! Warning! Nice packaging.,negative,1,0,1,8,2025-09-06,5,0.0967741935483871
REV_03982,Electronics - Laptop,Electronics,7110,1,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,30,9,2024-11-16,0,0.04838709677419355
REV_03983,Home - Curtain,Home,3793,1,Complete waste! Garbage! Fake! Lies!,negative,1,0,5,5,2025-07-12,4,0.1111111111111111
REV_03984,Clothing - Jeans,Clothing,9580,5,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,0,3,6,2025-05-17,9,0.047619047619047616
REV_03985,Books - Fiction Novel,Books,9630,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,15,10,2025-05-01,0,0.05454545454545454
REV_03986,Books - Cookbook,Books,4044,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,7,10,2025-08-18,1,0.045454545454545456
REV_03987,Electronics - Camera,Electronics,2220,4,Amazing product! Fast delivery and great customer service. Fast shipping.,positive,0,1,23,10,2025-03-13,1,0.0410958904109589
REV_03988,Home - Lamp,Home,5559,2,Does not work as advertised. Very frustrating purchase.,negative,0,1,12,8,2024-11-30,0,0.03636363636363636
REV_03989,Clothing - Dress,Clothing,5367,4,Superb quality and value for money. Totally satisfied. Nice packaging.,positive,0,1,28,10,2025-04-09,0,0.04285714285714286
REV_03990,Home - Lamp,Home,6833,5,Excellent excellent excellent! Perfect perfect perfect! Fast shipping.,positive,1,0,0,8,2025-05-17,2,0.04285714285714286
REV_03991,Sports - Bicycle,Sports,1449,4,Very good quality. Exceeded my expectations. Will buy again. Quick response.,positive,0,1,42,11,2024-11-21,0,0.05263157894736842
REV_03992,Clothing - Dress,Clothing,3232,2,Does not work as advertised. Very frustrating purchase.,negative,0,1,3,8,2025-01-28,0,0.03636363636363636
REV_03993,Books - Cookbook,Books,4591,1,Complete waste! Garbage! Fake! Lies!,negative,1,0,3,5,2025-03-05,4,0.1111111111111111
REV_03994,Home - Curtain,Home,8311,1,Complete waste! Garbage! Fake! Lies!,negative,1,1,1,5,2025-10-20,4,0.1111111111111111
REV_03995,Books - Comic,Books,8057,5,Excellent purchase. Works perfectly as described. Highly recommend! Good delivery.,positive,0,1,5,10,2024-11-06,1,0.04878048780487805
REV_03996,Electronics - Camera,Electronics,2869,5,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,0,1,6,2025-07-23,9,0.047619047619047616
REV_03997,Electronics - Laptop,Electronics,4460,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,1,8,2025-10-14,3,0.014925373134328358
REV_03998,Sports - Bicycle,Sports,1738,3,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,23,10,2025-02-26,1,0.045454545454545456
REV_03999,Electronics - Tablet,Electronics,5423,5,Amazing product amazing quality amazing price amazing everything!!! Thanks seller.,positive,1,0,2,10,2025-02-26,3,0.024390243902439025
REV_04000,Home - Lamp,Home,1394,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,4,5,2025-05-10,5,0.1111111111111111
REV_04001,Clothing - Shoes,Clothing,3603,3,Does not work as advertised. Very frustrating purchase. Thanks seller.,negative,0,1,8,10,2025-10-11,0,0.04285714285714286
REV_04002,Books - Cookbook,Books,6256,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,44,10,2025-10-23,0,0.05454545454545454
REV_04003,Sports - Running Shoes,Sports,6351,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,17,9,2024-11-02,1,0.05454545454545454
REV_04004,Sports - Running Shoes,Sports,5264,3,Very low quality. Not worth the price at all. Nice packaging.,negative,0,1,11,11,2025-09-30,0,0.04918032786885246
REV_04005,Home - Mixer,Home,5597,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,26,7,2025-10-24,0,0.05263157894736842
REV_04006,Clothing - T-Shirt,Clothing,4976,5,Love it! Exactly what I was looking for. Perfect!,positive,0,0,20,9,2025-10-10,2,0.08163265306122448
REV_04007,Electronics - Smartphone,Electronics,6719,4,Superb quality and value for money. Totally satisfied.,positive,0,1,19,8,2024-12-10,0,0.037037037037037035
REV_04008,Books - Comic,Books,8100,3,Superb quality and value for money. Totally satisfied.,positive,0,1,50,8,2025-04-28,0,0.037037037037037035
REV_04009,Home - Mixer,Home,7755,1,Not as described. Quality is poor. Disappointed with purchase. Would recommend.,negative,0,1,2,11,2025-06-20,0,0.05063291139240506
REV_04010,Home - Bed,Home,1310,4,Very good quality. Exceeded my expectations. Will buy again. Thanks seller.,positive,0,0,22,11,2025-06-06,0,0.05333333333333334
REV_04011,Sports - Bicycle,Sports,7914,4,Amazing product! Fast delivery and great customer service.,positive,0,0,8,8,2025-09-28,1,0.034482758620689655
REV_04012,Clothing - Dress,Clothing,2836,5,Best seller! Top quality! Must have! Recommended! Quick response.,positive,1,0,5,9,2025-08-02,4,0.07692307692307693
REV_04013,Electronics - Tablet,Electronics,1368,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,23,10,2025-05-24,1,0.045454545454545456
REV_04014,Home - Mixer,Home,5497,4,Excellent excellent excellent! Perfect perfect perfect! Thanks seller.,positive,1,0,2,8,2025-02-24,2,0.04285714285714286
REV_04015,Books - Comic,Books,4747,1,Expected better quality. Cheap material. Not recommended.,negative,0,1,44,7,2025-08-09,0,0.05263157894736842
REV_04016,Electronics - Camera,Electronics,7156,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,23,10,2025-09-07,1,0.045454545454545456
REV_04017,Home - Lamp,Home,9275,5,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,48,9,2024-12-22,0,0.05
REV_04018,Clothing - Jacket,Clothing,2102,1,Expected better quality. Cheap material. Not recommended.,negative,0,1,11,7,2025-09-13,0,0.05263157894736842
REV_04019,Clothing - Shoes,Clothing,3574,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,49,9,2025-01-05,2,0.08163265306122448
REV_04020,Home - Bed,Home,6009,4,Superb quality and value for money. Totally satisfied.,positive,0,1,33,8,2025-10-18,0,0.037037037037037035
REV_04021,Sports - Dumbbells,Sports,5738,4,Amazing product! Fast delivery and great customer service.,positive,0,1,50,8,2025-01-15,1,0.034482758620689655
REV_04022,Sports - Tennis Racket,Sports,8820,5,Superb quality and value for money. Totally satisfied.,positive,0,1,30,8,2025-03-28,0,0.037037037037037035
REV_04023,Sports - Tennis Racket,Sports,6744,3,Does not work as advertised. Very frustrating purchase. Fast shipping.,negative,0,1,20,10,2025-09-01,0,0.04285714285714286
REV_04024,Sports - Tennis Racket,Sports,8499,4,Superb quality and value for money. Totally satisfied.,positive,0,0,19,8,2025-03-21,0,0.037037037037037035
REV_04025,Books - Fiction Novel,Books,3681,1,Does not work as advertised. Very frustrating purchase. Nice packaging.,negative,0,1,38,10,2025-04-17,0,0.04225352112676056
REV_04026,Clothing - Jacket,Clothing,9130,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,0,27,10,2025-10-21,1,0.045454545454545456
REV_04027,Home - Curtain,Home,8144,3,Very low quality. Not worth the price at all.,negative,0,1,1,9,2025-07-12,0,0.044444444444444446
REV_04028,Sports - Tennis Racket,Sports,8885,4,Superb quality and value for money. Totally satisfied.,positive,0,1,50,8,2025-09-02,0,0.037037037037037035
REV_04029,Home - Curtain,Home,1299,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,1,2,7,2024-11-06,4,0.09302325581395349
REV_04030,Home - Lamp,Home,9818,5,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,0,4,6,2025-05-17,9,0.047619047619047616
REV_04031,Home - Vacuum,Home,5408,4,Amazing product! Fast delivery and great customer service.,positive,0,1,17,8,2025-04-29,1,0.034482758620689655
REV_04032,Home - Curtain,Home,4010,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,21,8,2025-10-27,1,0.04477611940298507
REV_04033,Home - Mixer,Home,8707,2,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,43,10,2025-03-02,0,0.05454545454545454
REV_04034,Clothing - Shoes,Clothing,5467,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,4,9,2025-08-09,3,0.10416666666666667
REV_04035,Books - Comic,Books,8613,5,Amazing product! Fast delivery and great customer service.,positive,0,1,50,8,2025-03-20,1,0.034482758620689655
REV_04036,Home - Lamp,Home,7522,4,Excellent purchase. Works perfectly as described. Highly recommend! Thanks seller.,positive,0,1,2,10,2025-09-06,1,0.04878048780487805
REV_04037,Clothing - Shoes,Clothing,7882,5,Love it! Exactly what I was looking for. Perfect! Good delivery.,positive,0,1,8,11,2025-06-03,2,0.078125
REV_04038,Electronics - Camera,Electronics,8712,4,Love it! Exactly what I was looking for. Perfect!,positive,0,0,37,9,2025-08-01,2,0.08163265306122448
REV_04039,Clothing - Jacket,Clothing,8805,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,22,9,2025-01-30,1,0.05454545454545454
REV_04040,Sports - Bicycle,Sports,4222,4,Amazing product amazing quality amazing price amazing everything!!! Good delivery.,positive,1,0,0,10,2025-07-10,3,0.024390243902439025
REV_04041,Home - Bed,Home,3876,4,Superb quality and value for money. Totally satisfied. Thanks seller.,positive,0,0,19,10,2025-06-08,0,0.043478260869565216
REV_04042,Electronics - Camera,Electronics,2933,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,39,9,2024-12-02,2,0.08163265306122448
REV_04043,Sports - Dumbbells,Sports,9886,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,4,10,2025-08-10,1,0.045454545454545456
REV_04044,Sports - Running Shoes,Sports,3377,4,Best purchase I made this year. Quality is outstanding!,positive,0,1,6,9,2025-10-14,1,0.05454545454545454
REV_04045,Clothing - Dress,Clothing,5158,1,Very low quality. Not worth the price at all.,negative,0,0,27,9,2025-08-11,0,0.044444444444444446
REV_04046,Home - Vacuum,Home,5702,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,2,9,2025-08-08,3,0.10416666666666667
REV_04047,Home - Curtain,Home,6316,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,40,8,2025-10-01,1,0.04477611940298507
REV_04048,Electronics - Laptop,Electronics,2222,3,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,29,10,2025-04-06,0,0.05454545454545454
REV_04049,Electronics - Headphones,Electronics,5553,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,4,8,2024-11-27,3,0.014925373134328358
REV_04050,Sports - Yoga Mat,Sports,4941,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,48,7,2025-02-09,0,0.04918032786885246
REV_04051,Sports - Bicycle,Sports,8866,1,Product broke after 2 weeks. Waste of money. Don't buy. Thanks seller.,negative,0,0,28,12,2025-06-19,0,0.05714285714285714
REV_04052,Sports - Tennis Racket,Sports,3709,1,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,1,9,2024-12-27,0,0.04838709677419355
REV_04053,Sports - Tennis Racket,Sports,9417,4,Great product! Really satisfied with the quality. Worth the money. Would recommend.,positive,0,1,31,12,2025-10-03,1,0.04819277108433735
REV_04054,Home - Mixer,Home,5584,4,Amazing product amazing quality amazing price amazing everything!!! Quick response.,positive,1,1,4,10,2025-06-23,3,0.024096385542168676
REV_04055,Clothing - Shoes,Clothing,2633,4,Amazing product! Fast delivery and great customer service.,positive,0,1,28,8,2025-06-01,1,0.034482758620689655
REV_04056,Clothing - Jacket,Clothing,2301,3,Best purchase I made this year. Quality is outstanding! Good delivery.,positive,0,1,23,11,2025-10-13,1,0.05714285714285714
REV_04057,Home - Bed,Home,8817,5,Amazing product! Fast delivery and great customer service.,positive,0,1,5,8,2025-09-29,1,0.034482758620689655
REV_04058,Electronics - Tablet,Electronics,1454,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,0,23,10,2025-02-15,1,0.045454545454545456
REV_04059,Electronics - Laptop,Electronics,8881,3,Product broke after 2 weeks. Waste of money. Don't buy. Quick response.,negative,0,0,13,12,2024-12-08,0,0.056338028169014086
REV_04060,Electronics - Smartphone,Electronics,3589,4,Best purchase I made this year. Quality is outstanding! Quick response.,positive,0,1,26,11,2025-08-08,1,0.056338028169014086
REV_04061,Home - Mixer,Home,5422,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,33,9,2024-11-08,0,0.04838709677419355
REV_04062,Books - Fiction Novel,Books,1678,4,Superb quality and value for money. Totally satisfied. Quick response.,positive,0,1,17,10,2025-06-09,0,0.04285714285714286
REV_04063,Electronics - Smartphone,Electronics,4971,1,Not as described. Quality is poor. Disappointed with purchase. Nice packaging.,negative,0,1,21,11,2025-09-23,0,0.05128205128205128
REV_04064,Sports - Dumbbells,Sports,4121,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,30,10,2024-11-03,1,0.045454545454545456
REV_04065,Books - Comic,Books,6444,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,16,10,2025-04-19,1,0.045454545454545456
REV_04066,Books - Textbook,Books,5275,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,1,2,7,2025-09-29,5,0.10416666666666667
REV_04067,Home - Bed,Home,2734,3,Superb quality and value for money. Totally satisfied.,positive,0,0,21,8,2025-02-05,0,0.037037037037037035
REV_04068,Books - Fiction Novel,Books,1345,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,0,7,2025-09-20,4,0.09302325581395349
REV_04069,Home - Lamp,Home,9985,1,Does not work as advertised. Very frustrating purchase.,negative,0,1,25,8,2025-04-16,0,0.03636363636363636
REV_04070,Home - Mixer,Home,5269,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,17,10,2025-08-15,1,0.045454545454545456
REV_04071,Books - Fiction Novel,Books,4724,3,Love it! Exactly what I was looking for. Perfect! Good delivery.,positive,0,1,2,11,2025-03-18,2,0.078125
REV_04072,Books - Biography,Books,2028,4,Best purchase I made this year. Quality is outstanding! Nice packaging.,positive,0,0,2,11,2025-04-01,1,0.056338028169014086
REV_04073,Sports - Running Shoes,Sports,8194,3,Amazing product! Fast delivery and great customer service.,positive,0,0,42,8,2024-11-28,1,0.034482758620689655
REV_04074,Books - Cookbook,Books,3525,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,2,7,2024-11-19,5,0.10416666666666667
REV_04075,Sports - Tennis Racket,Sports,2368,3,Love it! Exactly what I was looking for. Perfect! Thanks seller.,positive,0,1,20,11,2025-05-16,2,0.078125
REV_04076,Books - Comic,Books,1097,5,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,5,5,2025-10-26,5,0.1111111111111111
REV_04077,Books - Cookbook,Books,9674,4,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,29,9,2024-12-12,0,0.05
REV_04078,Books - Comic,Books,3610,3,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,0,8,7,2025-07-30,0,0.04918032786885246
REV_04079,Clothing - Jacket,Clothing,3474,3,Very good quality. Exceeded my expectations. Will buy again.,positive,0,1,0,9,2025-09-02,0,0.05
REV_04080,Books - Biography,Books,8599,3,Does not work as advertised. Very frustrating purchase.,negative,0,1,12,8,2025-06-07,0,0.03636363636363636
REV_04081,Electronics - Camera,Electronics,5384,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,22,10,2025-06-04,0,0.05454545454545454
REV_04082,Books - Cookbook,Books,6607,1,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,42,9,2025-04-04,0,0.04838709677419355
REV_04083,Electronics - Camera,Electronics,3436,3,Love it! Exactly what I was looking for. Perfect!,positive,0,1,35,9,2025-04-28,2,0.08163265306122448
REV_04084,Electronics - Smartphone,Electronics,4947,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,47,7,2025-03-08,0,0.05263157894736842
REV_04085,Home - Lamp,Home,7206,4,Wow! Incredible! Super! Fantastic! Excellent!,positive,1,1,3,5,2025-09-19,5,0.1111111111111111
REV_04086,Books - Biography,Books,3175,3,Very low quality. Not worth the price at all. Good delivery.,negative,0,0,47,11,2025-04-27,0,0.05
REV_04087,Books - Cookbook,Books,5520,5,Excellent excellent excellent! Perfect perfect perfect! Nice packaging.,positive,1,1,4,8,2025-04-27,2,0.04225352112676056
REV_04088,Sports - Running Shoes,Sports,8587,5,Best product ever!!! Amazing!!! 5 stars!!!,positive,1,0,3,6,2025-07-16,9,0.047619047619047616
REV_04089,Sports - Tennis Racket,Sports,1833,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,7,7,2024-12-05,0,0.05263157894736842
REV_04090,Books - Textbook,Books,1095,5,Perfect! Perfect! Perfect! Must buy! Great deal! Good delivery.,positive,1,0,4,9,2025-06-09,5,0.09523809523809523
REV_04091,Clothing - Jacket,Clothing,5013,3,Not as described. Quality is poor. Disappointed with purchase.,negative,0,0,2,9,2025-03-02,0,0.04838709677419355
REV_04092,Electronics - Headphones,Electronics,4974,3,Love it! Exactly what I was looking for. Perfect!,positive,0,1,47,9,2025-09-29,2,0.08163265306122448
REV_04093,Electronics - Laptop,Electronics,4081,4,Perfect! Perfect! Perfect! Must buy! Great deal! Good delivery.,positive,1,0,3,9,2025-10-26,5,0.09523809523809523
REV_04094,Electronics - Headphones,Electronics,8900,1,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,31,9,2025-07-13,0,0.04838709677419355
REV_04095,Sports - Running Shoes,Sports,9364,4,Amazing product! Fast delivery and great customer service.,positive,0,1,1,8,2025-08-05,1,0.034482758620689655
REV_04096,Electronics - Tablet,Electronics,3294,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,0,8,2025-01-27,1,0.04477611940298507
REV_04097,Home - Lamp,Home,2505,1,Product broke after 2 weeks. Waste of money. Don't buy. Good delivery.,negative,0,1,10,12,2025-03-18,0,0.05714285714285714
REV_04098,Books - Textbook,Books,2972,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,39,10,2025-01-30,1,0.045454545454545456
REV_04099,Electronics - Camera,Electronics,1053,3,Superb quality and value for money. Totally satisfied. Would recommend.,positive,0,1,6,10,2025-02-18,0,0.04225352112676056
REV_04100,Electronics - Headphones,Electronics,4487,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,3,7,2025-07-10,4,0.09302325581395349
REV_04101,Clothing - Shoes,Clothing,5345,4,Superb quality and value for money. Totally satisfied.,positive,0,0,35,8,2025-03-13,0,0.037037037037037035
REV_04102,Books - Cookbook,Books,1793,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,1,9,2025-04-19,3,0.10416666666666667
REV_04103,Home - Curtain,Home,3016,3,Amazing product! Fast delivery and great customer service.,positive,0,1,9,8,2025-07-16,1,0.034482758620689655
REV_04104,Sports - Dumbbells,Sports,2138,4,Love it! Exactly what I was looking for. Perfect!,positive,0,1,34,9,2025-01-11,2,0.08163265306122448
REV_04105,Books - Comic,Books,6733,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,1,8,2024-11-15,3,0.014925373134328358
REV_04106,Electronics - Headphones,Electronics,2922,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,23,7,2025-04-23,0,0.05263157894736842
REV_04107,Sports - Bicycle,Sports,2766,4,Wow! Incredible! Super! Fantastic! Excellent! Would recommend.,positive,1,0,5,7,2025-01-28,5,0.0967741935483871
REV_04108,Sports - Bicycle,Sports,1759,5,Superb quality and value for money. Totally satisfied.,positive,0,1,15,8,2025-08-24,0,0.037037037037037035
REV_04109,Home - Vacuum,Home,4920,1,Terrible! Horrible! Awful! Stay away! Warning!,negative,1,1,5,6,2025-09-05,5,0.10869565217391304
REV_04110,Books - Fiction Novel,Books,1397,2,Not as described. Quality is poor. Disappointed with purchase. Good delivery.,negative,0,1,31,11,2025-05-23,0,0.05194805194805195
REV_04111,Sports - Tennis Racket,Sports,3503,1,Complete waste! Garbage! Fake! Lies!,negative,1,0,0,5,2025-04-12,4,0.1111111111111111
REV_04112,Clothing - Shoes,Clothing,6847,5,Amazing product amazing quality amazing price amazing everything!!!,positive,1,1,3,8,2025-07-15,3,0.014925373134328358
REV_04113,Books - Biography,Books,1484,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,2,8,2025-09-11,1,0.04477611940298507
REV_04114,Sports - Bicycle,Sports,6929,5,Amazing product! Fast delivery and great customer service.,positive,0,1,40,8,2025-09-08,1,0.034482758620689655
REV_04115,Books - Biography,Books,3848,5,Superb quality and value for money. Totally satisfied.,positive,0,1,25,8,2025-02-12,0,0.037037037037037035
REV_04116,Electronics - Tablet,Electronics,7536,5,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,24,10,2025-02-12,1,0.045454545454545456
REV_04117,Sports - Running Shoes,Sports,3677,2,Terrible experience. Product arrived damaged. Poor packaging.,negative,0,1,19,7,2025-04-22,0,0.04918032786885246
REV_04118,Home - Curtain,Home,3198,4,Amazing product amazing quality amazing price amazing everything!!!,positive,1,0,0,8,2025-08-09,3,0.014925373134328358
REV_04119,Electronics - Camera,Electronics,2020,5,Best purchase I made this year. Quality is outstanding! Good delivery.,positive,0,0,0,11,2025-01-30,1,0.05714285714285714
REV_04120,Sports - Running Shoes,Sports,8471,5,Great Great Great! Buy it now! You won't regret!,positive,1,0,2,9,2025-01-19,3,0.10416666666666667
REV_04121,Home - Bed,Home,8501,4,Amazing product! Fast delivery and great customer service.,positive,0,1,34,8,2024-12-08,1,0.034482758620689655
REV_04122,Electronics - Laptop,Electronics,7922,4,Great Great Great! Buy it now! You won't regret! Would recommend.,positive,1,0,5,11,2025-03-30,3,0.09230769230769231
REV_04123,Home - Bed,Home,1141,1,Complete waste! Garbage! Fake! Lies! Thanks seller.,negative,1,1,5,7,2024-11-03,4,0.09803921568627451
REV_04124,Sports - Yoga Mat,Sports,3076,2,Complete waste! Garbage! Fake! Lies!,negative,1,0,1,5,2025-03-28,4,0.1111111111111111
REV_04125,Sports - Bicycle,Sports,8972,4,Great product! Really satisfied with the quality. Worth the money.,positive,0,1,50,10,2025-01-25,1,0.045454545454545456
REV_04126,Electronics - Laptop,Electronics,2956,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,18,8,2025-02-26,1,0.04477611940298507
REV_04127,Books - Biography,Books,9139,4,Love it! Exactly what I was looking for. Perfect! Good delivery.,positive,0,1,15,11,2025-01-23,2,0.078125
REV_04128,Clothing - T-Shirt,Clothing,1229,5,Amazing product amazing quality amazing price amazing everything!!! Nice packaging.,positive,1,0,1,10,2025-03-17,3,0.024096385542168676
REV_04129,Books - Textbook,Books,3275,1,Very low quality. Not worth the price at all. Thanks seller.,negative,0,0,28,11,2025-08-30,0,0.05
REV_04130,Books - Cookbook,Books,5926,3,Very low quality. Not worth the price at all.,negative,0,1,20,9,2025-08-13,0,0.044444444444444446
REV_04131,Sports - Tennis Racket,Sports,8589,5,Best seller! Top quality! Must have! Recommended!,positive,1,1,4,7,2025-08-07,4,0.08163265306122448
REV_04132,Books - Comic,Books,2707,4,Amazing product amazing quality amazing price amazing everything!!! Nice packaging.,positive,1,0,0,10,2025-07-04,3,0.024096385542168676
REV_04133,Books - Biography,Books,9597,4,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,12,8,2025-04-12,1,0.04477611940298507
REV_04134,Home - Lamp,Home,2423,5,Perfect! Perfect! Perfect! Must buy! Great deal!,positive,1,0,3,7,2025-09-28,5,0.10416666666666667
REV_04135,Books - Textbook,Books,2297,4,Best seller! Top quality! Must have! Recommended!,positive,1,0,1,7,2024-11-01,4,0.08163265306122448
REV_04136,Sports - Yoga Mat,Sports,1515,5,Excellent purchase. Works perfectly as described. Highly recommend!,positive,0,1,0,8,2025-10-02,1,0.04477611940298507
REV_04137,Clothing - Shoes,Clothing,8109,4,Superb quality and value for money. Totally satisfied.,positive,0,0,40,8,2025-09-20,0,0.037037037037037035
REV_04138,Electronics - Camera,Electronics,6826,1,Worst product ever! Don't buy! Scam! Fraud! Thanks seller.,negative,1,1,4,9,2024-11-22,4,0.08620689655172414
REV_04139,Home - Lamp,Home,9502,4,Love it! Exactly what I was looking for. Perfect! Thanks seller.,positive,0,1,2,11,2025-06-13,2,0.078125
REV_04140,Clothing - Shoes,Clothing,3138,2,Not as described. Quality is poor. Disappointed with purchase.,negative,0,1,11,9,2025-05-07,0,0.04838709677419355
REV_04141,Sports - Bicycle,Sports,4248,5,Love it! Exactly what I was looking for. Perfect!,positive,0,1,3,9,2025-08-09,2,0.08163265306122448
REV_04142,Books - Textbook,Books,9719,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,1,5,7,2024-11-15,4,0.09302325581395349
REV_04143,Electronics - Smartphone,Electronics,6858,1,Product broke after 2 weeks. Waste of money. Don't buy.,negative,0,1,0,10,2025-10-11,0,0.05454545454545454
REV_04144,Books - Textbook,Books,6023,5,Amazing product! Fast delivery and great customer service.,positive,0,1,15,8,2024-11-19,1,0.034482758620689655
REV_04145,Clothing - Shoes,Clothing,5315,2,Not as described. Quality is poor. Disappointed with purchase. Thanks seller.,negative,0,1,12,11,2025-09-18,0,0.05194805194805195
REV_04146,Books - Fiction Novel,Books,9806,5,Great Great Great! Buy it now! You won't regret! Quick response.,positive,1,0,2,11,2025-02-15,3,0.09375
REV_04147,Sports - Bicycle,Sports,6640,4,Best purchase I made this year. Quality is outstanding! Good delivery.,positive,0,1,3,11,2025-05-16,1,0.05714285714285714
REV_04148,Sports - Yoga Mat,Sports,1335,1,Worst product ever! Don't buy! Scam! Fraud!,negative,1,0,2,7,2024-11-25,4,0.09302325581395349
REV_04149,Clothing - Dress,Clothing,4723,1,Complete waste! Garbage! Fake! Lies!,negative,1,0,5,5,2025-07-04,4,0.1111111111111111
REV_04150,Clothing - Dress,Clothing,9173,2,Expected better quality. Cheap material. Not recommended.,negative,0,0,33,7,2024-11-08,0,0.05263157894736842
REV_04151,Home - Mixer,Home,7444,5,Amazing product! Fast delivery and great customer service.,positive,0,1,16,8,2025-06-10,1,0.034482758620689655
REV_04152,Books - Biography,Books,1166,2,Expected better quality. Cheap material. Not recommended.,negative,0,1,6,7,2025-04-02,0,0.05263157894736842
REV_04153,Electronics - Smartphone,Electronics,9320,5,Best purchase I made this year. Quality is outstanding!,positive,0,1,18,9,2025-08-05,1,0.05454545454545454
